Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner,NUMCHLD,INCOME,gender,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
1642,12380,1,0,0,0,1,1.0,7.0,1,8.0,1293.0,512.0,570.0,4.0,23.0,26.0,8.0,6.0,28.0,3.0,5.2,1.0,7.0
1643,12399,0,0,1,0,1,1.0,4.0,1,6.0,1040.0,445.0,466.0,7.0,50.0,151.0,26.0,26.0,33.0,9.0,9.4375,1.0,10.0
1644,12405,0,1,0,0,0,1.0,5.0,1,6.0,590.0,372.0,419.0,14.0,63.0,138.0,20.0,20.0,32.0,5.0,12.54545455,0.0,0.0
1645,12410,0,0,1,0,1,1.0,5.0,1,7.0,594.0,339.0,352.0,21.0,65.0,145.0,10.0,10.0,29.0,3.0,6.904761905,1.0,8.0
1646,12414,0,0,1,0,0,1.0,3.0,1,2.0,439.0,261.0,298.0,30.0,53.0,141.0,12.0,10.0,28.0,3.0,8.294117647,1.0,10.0
1647,12419,0,0,1,0,1,1.0,4.0,1,8.0,1299.0,578.0,615.0,8.0,30.0,35.0,5.0,3.0,29.0,1.0,3.1818181819999998,0.0,0.0
1648,12424,0,1,0,0,0,1.0,5.0,0,6.0,769.0,434.0,548.0,2.0,55.0,60.0,15.0,15.0,36.0,12.0,10.0,1.0,20.0
1649,12425,0,1,0,0,0,1.0,5.0,0,6.0,581.0,381.0,422.0,5.0,55.0,233.0,25.0,20.0,32.0,20.0,14.5625,0.0,0.0
1650,12429,0,1,0,0,1,1.0,6.0,0,8.0,1020.0,511.0,552.0,3.0,46.0,103.0,15.0,15.0,19.0,1.0,11.44444444,1.0,15.0
1651,12430,0,0,0,1,1,1.0,4.0,0,2.0,429.0,290.0,314.0,17.0,39.0,88.0,11.0,3.0,29.0,2.0,6.769230769,0.0,0.0
1652,12454,0,0,1,0,1,1.0,4.0,1,6.0,1079.0,416.0,463.0,7.0,48.0,133.0,20.0,20.0,34.0,4.0,14.77777778,0.0,0.0
1653,12482,0,0,0,1,1,1.0,4.0,0,8.0,937.0,394.0,463.0,12.0,32.0,35.0,10.0,10.0,30.0,15.0,8.75,1.0,10.0
1654,12483,0,0,0,1,1,1.0,5.0,1,7.0,1261.0,449.0,491.0,8.0,89.0,345.0,15.0,13.0,37.0,8.0,10.45454546,0.0,0.0
1655,12498,0,1,0,0,1,1.0,3.0,1,8.0,646.0,450.0,471.0,13.0,73.0,135.0,18.0,11.0,30.0,26.0,8.4375,1.0,10.0
1656,12500,0,0,0,1,1,1.0,5.0,1,9.0,516.0,346.0,333.0,16.0,76.0,233.0,12.0,10.0,37.0,5.0,8.034482759,0.0,0.0
1657,12510,0,0,1,0,1,1.0,5.0,1,9.0,1544.0,791.0,820.0,7.0,71.0,108.0,25.0,25.0,28.0,2.0,10.8,0.0,0.0
1658,12516,1,0,0,0,0,1.0,5.0,1,8.0,987.0,311.0,387.0,22.0,52.0,93.0,25.0,20.0,37.0,4.0,13.28571429,0.0,0.0
1659,12519,0,0,1,0,0,1.0,1.0,0,8.0,681.0,292.0,302.0,19.0,31.0,39.0,5.0,3.0,30.0,3.0,3.545454546,1.0,3.0
1660,12520,0,0,0,1,1,1.0,6.0,0,8.0,2966.0,644.0,720.0,1.0,39.0,144.0,20.0,18.0,28.0,2.0,12.0,0.0,0.0
1661,12529,0,0,1,0,1,1.0,4.0,0,0.0,351.0,194.0,284.0,34.0,78.0,210.25,10.0,10.0,33.0,6.0,7.0083333329999995,0.0,0.0
1662,12536,0,1,0,0,1,1.0,2.0,1,8.0,401.0,329.0,291.0,23.0,36.0,106.0,15.0,10.0,35.0,5.0,10.6,1.0,11.0
1663,12544,0,0,0,1,1,1.0,6.0,0,8.0,1616.0,535.0,591.0,2.0,22.0,57.0,32.0,32.0,32.0,2.0,19.0,0.0,0.0
1664,12547,1,0,0,0,0,1.0,3.0,1,8.0,1051.0,227.0,292.0,30.0,48.0,65.0,10.0,8.0,28.0,15.0,6.5,0.0,0.0
1665,12549,0,0,0,1,1,1.0,4.0,1,2.0,0.0,0.0,0.0,0.0,41.0,60.0,25.0,25.0,36.0,25.0,20.0,0.0,0.0
1666,12558,0,1,0,0,1,1.0,2.0,1,8.0,831.0,295.0,382.0,5.0,56.0,46.0,5.0,3.0,31.0,7.0,2.7058823530000002,1.0,3.0
1667,12561,0,0,1,0,1,1.0,2.0,1,8.0,347.0,308.0,317.0,29.0,12.0,15.0,15.0,15.0,33.0,5.0,15.0,1.0,21.0
1668,12567,1,0,0,0,0,1.0,5.0,0,5.0,688.0,290.0,318.0,13.0,42.0,111.0,9.0,6.0,29.0,4.0,5.285714286,0.0,0.0
1669,12572,0,0,0,1,1,1.0,7.0,0,8.0,3856.0,778.0,851.0,3.0,109.0,392.0,25.0,25.0,31.0,8.0,21.77777778,0.0,0.0
1670,12573,1,0,0,0,1,1.0,5.0,1,9.0,1863.0,593.0,677.0,3.0,37.0,70.0,15.0,15.0,34.0,15.0,11.66666667,0.0,0.0
1671,12575,0,0,1,0,1,1.0,6.0,0,8.0,834.0,386.0,357.0,11.0,17.0,15.0,15.0,15.0,36.0,5.0,15.0,0.0,0.0
1672,12576,0,0,0,1,1,1.0,4.0,1,2.0,781.0,246.0,268.0,34.0,36.0,172.0,20.0,10.0,37.0,4.0,13.23076923,0.0,0.0
1673,12578,0,0,0,1,1,1.0,5.0,1,8.0,4064.0,1469.0,1183.0,1.0,20.0,18.0,15.0,15.0,34.0,7.0,9.0,1.0,15.0
1674,12586,0,1,0,0,0,1.0,2.0,1,6.0,408.0,338.0,359.0,13.0,65.0,132.0,12.0,11.0,29.0,3.0,7.764705882,1.0,13.0
1675,12593,0,1,0,0,1,1.0,7.0,1,8.0,1204.0,542.0,554.0,9.0,31.0,64.0,15.0,14.0,32.0,8.0,12.8,0.0,0.0
1676,12595,0,0,1,0,1,1.0,4.0,0,8.0,770.0,374.0,461.0,16.0,23.0,36.0,11.0,11.0,28.0,2.0,9.0,1.0,15.0
1677,12604,0,0,0,1,1,1.0,3.0,1,8.0,952.0,207.0,282.0,36.0,28.0,37.0,15.0,15.0,36.0,10.0,12.33333333,0.0,0.0
1678,12610,1,0,0,0,1,1.0,4.0,1,9.0,1743.0,649.0,831.0,0.0,38.0,40.0,15.0,15.0,37.0,12.0,10.0,1.0,3.0
1679,12623,0,1,0,0,1,1.0,4.0,1,8.0,325.0,282.0,304.0,19.0,33.0,72.0,6.0,4.0,29.0,6.0,3.6,1.0,5.0
1680,12628,0,0,0,1,1,1.0,7.0,0,9.0,5413.0,787.0,781.0,9.0,58.0,68.0,15.0,15.0,34.0,3.0,8.5,1.0,15.0
1681,12630,0,0,1,0,1,1.0,4.0,1,6.0,557.0,353.0,371.0,4.0,78.0,181.0,15.0,10.0,37.0,7.0,8.619047619,1.0,10.0
1682,12638,0,0,0,1,1,1.0,2.0,1,8.0,957.0,176.0,241.0,45.0,19.0,40.0,9.0,7.0,28.0,4.0,6.666666667,1.0,7.0
1683,12641,0,0,0,1,1,1.0,4.0,1,9.0,5767.0,964.0,1021.0,0.0,55.0,76.0,20.0,20.0,37.0,6.0,12.66666667,0.0,0.0
1684,12668,1,0,0,0,1,1.0,3.0,1,0.0,529.0,256.0,269.0,24.0,56.0,110.0,21.0,10.0,28.0,8.0,12.22222222,1.0,10.0
1685,12691,1,0,0,0,1,1.0,5.0,1,0.0,286.0,150.0,163.0,50.0,74.0,327.0,10.0,10.0,31.0,14.0,7.604651163,1.0,8.0
1686,12698,0,0,1,0,1,5.0,7.0,0,8.0,930.0,592.0,632.0,2.0,26.0,33.0,10.0,7.0,31.0,3.0,6.6,0.0,0.0
1687,12713,0,0,0,1,1,1.0,4.0,0,9.0,1343.0,644.0,704.0,2.0,43.0,125.0,30.0,25.0,31.0,36.0,25.0,1.0,25.0
1688,12715,0,0,0,1,1,1.0,4.0,0,1.0,2070.0,533.0,559.0,5.0,58.0,340.0,16.0,5.0,31.0,2.0,11.72413793,1.0,15.0
1689,12717,0,0,0,1,1,1.0,6.0,1,8.0,1710.0,502.0,580.0,9.0,31.0,30.0,5.0,3.0,30.0,2.0,3.0,0.0,0.0
1690,12727,0,0,0,1,1,1.0,5.0,0,7.0,1373.0,463.0,493.0,7.0,65.0,110.0,10.0,5.0,29.0,27.0,7.857142857,1.0,5.0
1691,12730,0,0,0,1,1,1.0,4.0,1,9.0,2460.0,729.0,764.0,0.0,131.0,247.0,10.0,5.0,33.0,2.0,4.75,1.0,5.0
1692,12733,0,0,1,0,1,1.0,2.0,1,7.0,938.0,394.0,435.0,13.0,74.0,89.0,10.0,10.0,29.0,4.0,5.5625,1.0,11.0
1693,12738,0,0,0,1,1,1.0,6.0,1,9.0,3549.0,808.0,867.0,2.0,100.0,265.0,10.0,5.0,31.0,6.0,6.162790697999999,1.0,5.0
1694,12745,0,0,1,0,1,1.0,6.0,1,2.0,1298.0,798.0,825.0,0.0,61.0,141.0,9.0,6.0,29.0,4.0,6.409090909,1.0,10.0
1695,12747,0,0,1,0,1,1.0,4.0,0,0.0,433.0,186.0,211.0,41.0,46.0,65.0,10.0,10.0,29.0,13.0,6.5,0.0,0.0
1696,12748,0,0,1,0,1,1.0,4.0,1,8.0,558.0,359.0,412.0,5.0,35.0,81.0,25.0,25.0,29.0,9.0,16.2,0.0,0.0
1697,12750,0,0,0,1,1,1.0,3.0,0,8.0,2732.0,572.0,618.0,12.0,24.0,33.0,10.0,6.0,28.0,2.0,6.6,1.0,8.0
1698,12766,0,0,0,1,0,1.0,5.0,0,8.0,1121.0,518.0,587.0,4.0,15.0,15.0,15.0,15.0,37.0,5.0,15.0,0.0,0.0
1699,12768,0,0,0,1,1,1.0,4.0,0,8.0,1667.0,169.0,269.0,40.0,36.0,66.0,7.0,5.0,30.0,2.0,5.5,1.0,7.0
1700,12770,0,0,0,1,1,1.0,4.0,1,8.0,1614.0,293.0,322.0,23.0,27.0,70.0,25.0,25.0,32.0,8.0,23.33333333,1.0,35.0
1701,12774,0,0,1,0,0,1.0,5.0,1,3.0,383.0,224.0,260.0,27.0,109.0,723.0,30.0,13.0,30.0,5.0,14.17647059,0.0,0.0
1702,12776,0,0,1,0,1,1.0,5.0,0,4.0,542.0,308.0,355.0,5.0,45.0,61.0,15.0,15.0,37.0,5.0,12.2,0.0,0.0
1703,12784,0,0,0,1,0,1.0,2.0,1,8.0,2345.0,463.0,505.0,13.0,30.0,58.0,7.0,6.0,31.0,4.0,5.8,0.0,0.0
1704,12799,0,1,0,0,0,1.0,3.0,1,8.0,618.0,366.0,391.0,14.0,30.0,54.0,10.0,10.0,31.0,2.0,9.0,1.0,10.0
1705,12800,0,1,0,0,1,1.0,5.0,0,1.0,400.0,231.0,282.0,28.0,37.0,62.0,17.0,13.0,32.0,5.0,10.33333333,0.0,0.0
1706,12802,0,0,1,0,0,1.0,1.0,1,5.0,595.0,324.0,407.0,5.0,65.0,77.0,15.0,15.0,30.0,15.0,9.625,1.0,15.0
1707,12810,0,0,1,0,1,1.0,5.0,1,7.0,766.0,365.0,446.0,8.0,60.0,97.0,16.0,15.0,37.0,3.0,9.7,1.0,15.0
1708,12812,0,0,0,1,1,4.0,6.0,0,8.0,2911.0,674.0,721.0,2.0,17.0,25.0,25.0,25.0,37.0,5.0,25.0,1.0,25.0
1709,12821,0,0,1,0,1,1.0,6.0,1,8.0,693.0,479.0,486.0,3.0,35.0,41.0,6.0,6.0,33.0,4.0,5.125,1.0,5.0
1710,12822,0,0,0,1,1,1.0,4.0,0,6.0,1164.0,398.0,435.0,12.0,64.0,92.5,20.0,20.0,37.0,10.0,9.25,0.0,0.0
1711,12828,1,0,0,0,1,1.0,5.0,1,8.0,665.0,363.0,412.0,12.0,61.0,87.0,12.0,12.0,31.0,8.0,7.25,1.0,17.0
1712,12830,0,0,1,0,0,1.0,2.0,0,8.0,2131.0,519.0,664.0,4.0,37.0,66.0,7.0,4.0,28.0,1.0,5.076923077,0.0,0.0
1713,12839,0,0,1,0,1,1.0,4.0,1,8.0,564.0,283.0,340.0,25.0,23.0,33.0,20.0,10.0,34.0,4.0,11.0,1.0,25.0
1714,12840,0,0,1,0,1,1.0,1.0,0,8.0,674.0,401.0,433.0,21.0,80.0,149.0,8.0,5.0,30.0,4.0,5.518518519,1.0,5.0
1715,12847,0,0,0,1,1,1.0,1.0,1,8.0,793.0,306.0,368.0,19.0,21.0,30.0,20.0,20.0,37.0,5.0,15.0,1.0,30.0
1716,12849,0,0,0,1,0,1.0,5.0,0,8.0,1913.0,575.0,682.0,0.0,79.0,286.0,20.0,12.0,31.0,7.0,10.21428571,1.0,10.0
1717,12851,1,0,0,0,1,1.0,7.0,1,9.0,1503.0,697.0,741.0,1.0,39.0,45.0,15.0,15.0,29.0,12.0,9.0,1.0,15.0
1718,12852,0,0,0,1,1,1.0,4.0,1,8.0,1991.0,382.0,480.0,2.0,24.0,35.0,15.0,10.0,31.0,6.0,11.66666667,0.0,0.0
1719,12855,0,0,1,0,0,1.0,2.0,0,8.0,1684.0,507.0,551.0,4.0,24.0,33.0,20.0,20.0,37.0,8.0,16.5,1.0,25.0
1720,12857,1,0,0,0,1,1.0,5.0,1,8.0,703.0,410.0,446.0,12.0,29.0,35.0,5.0,4.0,29.0,0.0,3.5,0.0,0.0
1721,12870,1,0,0,0,1,1.0,4.0,1,8.0,1274.0,583.0,629.0,2.0,20.0,50.0,50.0,50.0,37.0,5.0,50.0,1.0,100.0
1722,12874,0,0,0,1,1,1.0,4.0,0,8.0,2010.0,503.0,507.0,7.0,21.0,55.0,55.0,55.0,36.0,5.0,55.0,0.0,0.0
1723,12875,0,0,1,0,1,1.0,4.0,0,8.0,1179.0,654.0,692.0,2.0,43.0,41.0,6.0,3.0,28.0,7.0,4.555555556,1.0,5.0
1724,12878,0,0,1,0,1,1.0,5.0,0,8.0,617.0,427.0,438.0,4.0,68.0,114.0,11.0,10.0,37.0,11.0,7.125,0.0,0.0
1725,12880,0,0,0,1,1,1.0,4.0,1,8.0,865.0,433.0,478.0,11.0,48.0,49.0,5.0,5.0,32.0,17.0,3.266666667,0.0,0.0
1726,12884,0,1,0,0,1,1.0,1.0,0,7.0,586.0,318.0,334.0,11.0,100.0,236.0,18.0,10.0,31.0,17.0,11.8,1.0,10.0
1727,12896,0,0,0,1,1,2.0,5.0,1,8.0,1158.0,365.0,429.0,12.0,38.0,70.0,10.0,10.0,30.0,6.0,8.75,0.0,0.0
1728,12901,0,1,0,0,0,1.0,3.0,0,8.0,471.0,288.0,323.0,26.0,28.0,70.0,25.0,25.0,29.0,9.0,23.33333333,0.0,0.0
1729,12908,0,0,1,0,1,1.0,6.0,1,7.0,1127.0,384.0,560.0,14.0,85.0,419.0,18.0,13.0,32.0,0.0,8.729166667000001,1.0,12.0
1730,12918,0,0,0,1,1,1.0,4.0,0,8.0,2192.0,476.0,539.0,7.0,18.0,25.0,25.0,25.0,37.0,5.0,25.0,0.0,0.0
1731,12919,0,0,0,1,1,1.0,5.0,1,8.0,1901.0,403.0,418.0,5.0,32.0,29.0,5.0,4.0,29.0,5.0,4.1428571430000005,1.0,4.0
1732,12926,0,1,0,0,1,1.0,4.0,1,8.0,517.0,287.0,327.0,18.0,36.0,140.0,50.0,15.0,37.0,4.0,12.72727273,1.0,15.0
1733,12967,0,1,0,0,1,1.0,4.0,0,1.0,537.0,275.0,306.0,22.0,70.0,91.0,7.0,5.0,17.0,10.0,4.333333333,1.0,4.0
1734,12972,1,0,0,0,1,1.0,4.0,0,8.0,844.0,380.0,431.0,9.0,15.0,15.0,15.0,15.0,37.0,5.0,15.0,0.0,0.0
1735,12973,0,0,0,1,1,1.0,2.0,1,8.0,807.0,369.0,411.0,9.0,25.0,60.0,20.0,15.0,36.0,2.0,15.0,0.0,0.0
1736,12979,0,0,1,0,1,2.0,5.0,1,8.0,561.0,353.0,374.0,6.0,20.0,25.0,12.0,3.0,28.0,8.0,8.333333332999999,0.0,0.0
1737,12986,0,0,0,1,1,1.0,4.0,1,4.0,1593.0,352.0,408.0,18.0,77.0,203.0,15.0,9.0,37.0,2.0,6.548387097000001,1.0,15.0
1738,12992,0,0,1,0,0,1.0,3.0,1,8.0,707.0,347.0,377.0,15.0,39.0,52.0,15.0,15.0,28.0,7.0,10.4,1.0,10.0
1739,12993,0,0,0,1,1,1.0,4.0,1,8.0,1383.0,213.0,272.0,39.0,48.0,733.0,250.0,219.0,19.0,6.0,122.16666670000001,1.0,95.0
1740,12999,0,1,0,0,1,1.0,3.0,0,8.0,465.0,297.0,340.0,19.0,15.0,15.0,15.0,15.0,37.0,5.0,15.0,1.0,5.0
1741,13000,0,0,1,0,1,1.0,4.0,0,8.0,468.0,244.0,259.0,22.0,34.0,33.0,7.0,5.0,33.0,12.0,5.5,0.0,0.0
1742,13003,1,0,0,0,1,2.0,4.0,1,8.0,445.0,257.0,275.0,26.0,25.0,41.0,11.0,10.0,31.0,7.0,8.2,0.0,0.0
1743,13006,0,0,0,1,1,1.0,4.0,1,8.0,501.0,243.0,266.0,24.0,15.0,20.0,20.0,20.0,36.0,5.0,20.0,1.0,20.0
1744,13007,0,1,0,0,1,1.0,4.0,1,6.0,633.0,407.0,406.0,7.0,66.0,128.0,10.0,10.0,37.0,4.0,6.4,0.0,0.0
1745,13012,0,0,0,1,1,1.0,6.0,1,6.0,1676.0,452.0,464.0,3.0,54.0,60.0,7.0,5.0,35.0,2.0,4.615384615,1.0,5.0
1746,13014,1,0,0,0,0,1.0,1.0,1,8.0,849.0,350.0,391.0,11.0,14.0,15.0,15.0,15.0,36.0,5.0,15.0,0.0,0.0
1747,13020,0,0,1,0,0,1.0,3.0,1,8.0,537.0,248.0,307.0,29.0,26.0,92.0,25.0,15.0,31.0,1.0,15.33333333,1.0,10.0
1748,13024,1,0,0,0,1,1.0,3.0,1,7.0,929.0,387.0,438.0,3.0,81.0,249.0,35.0,15.0,23.0,1.0,16.6,0.0,0.0
1749,13029,0,1,0,0,1,1.0,4.0,1,8.0,474.0,279.0,321.0,16.0,36.0,43.0,12.0,12.0,31.0,11.0,7.166666667,1.0,10.0
1750,13052,0,0,0,1,1,1.0,4.0,1,8.0,331.0,275.0,289.0,26.0,70.0,79.0,5.0,3.0,29.0,13.0,3.291666667,0.0,0.0
1751,13055,1,0,0,0,1,1.0,2.0,0,1.0,580.0,213.0,264.0,21.0,39.0,60.0,15.0,15.0,31.0,4.0,12.0,0.0,0.0
1752,13060,0,0,1,0,1,1.0,2.0,1,8.0,437.0,304.0,285.0,28.0,30.0,42.0,7.0,7.0,29.0,1.0,5.25,0.0,0.0
1753,13064,0,0,0,1,1,1.0,4.0,0,9.0,1348.0,470.0,641.0,0.0,69.0,237.0,10.0,5.0,30.0,1.0,5.3863636360000005,0.0,0.0
1754,13078,0,0,0,1,1,1.0,4.0,1,8.0,790.0,409.0,457.0,8.0,44.0,82.0,10.0,9.0,30.0,12.0,7.454545455,1.0,11.0
1755,13079,0,0,0,1,1,1.0,4.0,1,8.0,1289.0,466.0,521.0,4.0,71.0,165.0,15.0,5.0,30.0,13.0,5.689655172,0.0,0.0
1756,13082,0,0,0,1,1,1.0,7.0,1,8.0,4513.0,338.0,331.0,23.0,74.0,146.0,20.0,11.0,31.0,2.0,9.125,1.0,10.0
1757,13090,1,0,0,0,1,1.0,4.0,0,8.0,1879.0,345.0,460.0,13.0,25.0,32.0,6.0,5.0,30.0,4.0,4.571428571,0.0,0.0
1758,13091,0,0,0,1,1,1.0,5.0,0,8.0,1518.0,464.0,562.0,7.0,91.0,557.0,25.0,19.0,29.0,2.0,9.283333333,0.0,0.0
1759,13102,1,0,0,0,1,1.0,6.0,0,4.0,487.0,305.0,326.0,25.0,41.0,107.0,17.0,16.0,36.0,18.0,10.7,1.0,16.0
1760,13107,0,0,0,1,1,1.0,2.0,1,8.0,956.0,248.0,321.0,24.0,16.0,15.0,15.0,15.0,37.0,5.0,15.0,0.0,0.0
1761,13114,1,0,0,0,1,1.0,1.0,1,8.0,552.0,274.0,300.0,20.0,34.0,62.0,7.0,7.0,32.0,2.0,5.166666667,0.0,0.0
1762,13120,0,0,0,1,1,1.0,4.0,1,8.0,4174.0,661.0,717.0,0.0,28.0,51.0,10.0,10.0,28.0,5.0,7.285714286,0.0,0.0
1763,13121,0,0,1,0,1,1.0,4.0,1,2.0,370.0,183.0,238.0,41.0,60.0,120.5,12.0,12.0,36.0,7.0,10.04166667,0.0,0.0
1764,13130,1,0,0,0,1,1.0,4.0,1,8.0,504.0,172.0,255.0,36.0,23.0,25.0,15.0,15.0,32.0,5.0,12.5,0.0,0.0
1765,13133,1,0,0,0,1,1.0,5.0,1,8.0,1303.0,589.0,596.0,5.0,36.0,32.0,5.0,4.0,29.0,4.0,4.0,1.0,12.5
1766,13136,0,0,0,1,1,1.0,5.0,0,8.0,3614.0,423.0,514.0,9.0,44.0,55.0,25.0,25.0,36.0,4.0,18.33333333,1.0,35.0
1767,13150,1,0,0,0,1,1.0,1.0,0,8.0,484.0,252.0,276.0,21.0,70.0,119.0,6.0,4.0,31.0,5.0,3.9666666669999997,1.0,5.0
1768,13152,0,1,0,0,1,1.0,5.0,1,3.0,547.0,324.0,346.0,10.0,63.0,100.0,10.0,10.0,36.0,2.0,5.263157895,1.0,10.0
1769,13160,0,0,1,0,1,1.0,4.0,0,8.0,417.0,255.0,277.0,16.0,25.0,35.0,10.0,10.0,29.0,4.0,8.75,1.0,20.0
1770,13180,1,0,0,0,1,1.0,4.0,1,5.0,589.0,316.0,367.0,15.0,48.0,104.0,21.0,21.0,37.0,6.0,10.4,0.0,0.0
1771,13205,0,0,0,1,1,1.0,5.0,1,9.0,1474.0,558.0,597.0,6.0,85.0,321.0,12.0,10.0,28.0,1.0,6.97826087,0.0,0.0
1772,13206,1,0,0,0,1,1.0,2.0,1,8.0,849.0,422.0,439.0,10.0,71.0,87.0,6.0,5.0,30.0,3.0,4.35,1.0,5.0
1773,13222,0,1,0,0,1,1.0,2.0,0,8.0,660.0,353.0,387.0,32.0,24.0,38.0,11.0,11.0,32.0,5.0,9.5,1.0,11.0
1774,13230,0,0,0,1,1,1.0,4.0,1,0.0,698.0,332.0,386.0,4.0,77.0,141.0,10.0,10.0,28.0,3.0,7.421052632,1.0,5.0
1775,13238,0,0,1,0,1,1.0,1.0,1,2.0,318.0,213.0,233.0,38.0,60.0,227.01,15.0,6.0,30.0,5.0,8.731153846,1.0,7.0
1776,13261,0,0,0,1,1,1.0,2.0,1,2.0,985.0,292.0,327.0,18.0,51.0,110.0,26.0,23.0,28.0,8.0,15.71428571,0.0,0.0
1777,13264,0,0,0,1,1,1.0,5.0,1,5.0,1219.0,244.0,280.0,31.0,58.0,225.0,15.0,15.0,31.0,3.0,7.75862069,1.0,15.0
1778,13271,0,0,1,0,1,1.0,2.0,1,1.0,476.0,226.0,269.0,42.0,66.0,119.0,20.0,20.0,37.0,2.0,10.81818182,0.0,0.0
1779,13275,0,1,0,0,1,1.0,4.0,1,1.0,455.0,243.0,293.0,28.0,94.0,168.0,10.0,7.0,33.0,4.0,6.461538462,1.0,6.0
1780,13278,0,0,1,0,0,1.0,5.0,1,8.0,270.0,208.0,258.0,35.0,19.0,35.0,20.0,10.0,34.0,4.0,11.66666667,1.0,20.0
1781,13279,1,0,0,0,1,2.0,2.0,0,8.0,368.0,198.0,269.0,34.0,30.0,40.0,10.0,10.0,28.0,9.0,8.0,0.0,0.0
1782,13287,0,0,1,0,1,2.0,5.0,1,8.0,452.0,324.0,331.0,20.0,28.0,34.0,11.0,10.0,23.0,33.0,6.8,1.0,10.0
1783,13291,0,1,0,0,1,1.0,5.0,0,7.0,507.0,407.0,445.0,3.0,60.0,90.0,15.0,15.0,32.0,12.0,7.5,1.0,15.0
1784,13299,0,0,1,0,1,1.0,4.0,0,8.0,0.0,0.0,0.0,0.0,17.0,25.0,25.0,25.0,37.0,5.0,25.0,0.0,0.0
1785,13301,0,0,1,0,1,2.0,6.0,1,8.0,1012.0,595.0,656.0,1.0,41.0,143.0,25.0,25.0,36.0,3.0,15.88888889,0.0,0.0
1786,13308,0,1,0,0,1,1.0,4.0,0,3.0,525.0,308.0,317.0,21.0,43.0,80.0,15.0,15.0,33.0,9.0,11.42857143,0.0,0.0
1787,13313,0,0,1,0,1,1.0,3.0,1,3.0,651.0,312.0,373.0,23.0,64.0,100.0,10.0,10.0,28.0,6.0,7.692307692000001,0.0,0.0
1788,13321,0,0,0,1,0,1.0,1.0,0,3.0,514.0,249.0,281.0,27.0,51.0,85.0,6.0,4.0,29.0,3.0,4.25,1.0,4.0
1789,13324,0,0,1,0,1,1.0,4.0,1,8.0,864.0,451.0,525.0,6.0,26.0,38.0,10.0,10.0,28.0,3.0,7.6,0.0,0.0
1790,13337,1,0,0,0,1,1.0,5.0,1,3.0,2099.0,684.0,754.0,5.0,75.0,295.0,15.0,15.0,30.0,10.0,9.833333332999999,0.0,0.0
1791,13340,0,1,0,0,0,1.0,1.0,0,0.0,315.0,238.0,256.0,28.0,62.0,171.0,20.0,20.0,37.0,26.0,17.1,1.0,20.0
1792,13343,0,1,0,0,1,1.0,5.0,0,7.0,492.0,427.0,447.0,6.0,51.0,165.0,25.0,25.0,37.0,0.0,23.57142857,0.0,0.0
1793,13349,0,0,1,0,1,1.0,4.0,1,4.0,334.0,298.0,331.0,14.0,68.0,312.0,22.0,10.0,31.0,8.0,11.55555556,0.0,0.0
1794,13366,0,0,1,0,1,1.0,7.0,0,8.0,2225.0,839.0,900.0,0.0,27.0,35.0,15.0,15.0,36.0,3.0,11.66666667,0.0,0.0
1795,13374,0,0,1,0,1,1.0,5.0,1,4.0,665.0,242.0,305.0,24.0,60.0,275.0,20.0,10.0,31.0,2.0,11.95652174,0.0,0.0
1796,13382,1,0,0,0,1,1.0,6.0,0,8.0,1435.0,457.0,573.0,7.0,16.0,16.0,16.0,16.0,37.0,5.0,16.0,0.0,0.0
1797,13389,1,0,0,0,1,1.0,5.0,0,5.0,349.0,133.0,210.0,55.0,62.0,140.0,9.0,6.0,30.0,12.0,6.3636363639999995,1.0,6.0
1798,13402,0,0,0,1,1,1.0,7.0,1,7.0,1808.0,515.0,581.0,0.0,56.0,108.0,8.0,7.0,30.0,5.0,5.684210526,1.0,7.0
1799,13407,0,1,0,0,1,1.0,2.0,1,3.0,350.0,292.0,299.0,11.0,56.0,169.0,12.0,10.0,36.0,5.0,8.894736842,1.0,10.0
1800,13427,1,0,0,0,1,1.0,6.0,1,8.0,1103.0,510.0,560.0,4.0,22.0,51.0,15.0,10.0,28.0,4.0,10.2,0.0,0.0
1801,13428,0,0,0,1,1,1.0,4.0,0,8.0,1098.0,361.0,412.0,14.0,21.0,22.0,11.0,6.0,32.0,3.0,7.333333333,0.0,0.0
1802,13431,0,0,1,0,0,1.0,5.0,0,8.0,456.0,320.0,327.0,17.0,30.0,41.0,11.0,10.0,30.0,4.0,8.2,1.0,8.0
1803,13432,0,1,0,0,0,1.0,2.0,0,2.0,575.0,293.0,334.0,18.0,58.0,161.0,20.0,14.0,31.0,4.0,13.41666667,1.0,20.0
1804,13454,0,1,0,0,1,1.0,4.0,1,2.0,338.0,223.0,232.0,23.0,88.0,182.0,20.0,15.0,28.0,7.0,12.13333333,0.0,0.0
1805,13472,1,0,0,0,1,1.0,4.0,1,0.0,420.0,241.0,287.0,28.0,97.0,213.0,12.0,10.0,31.0,2.0,8.192307692,0.0,0.0
1806,13477,0,0,1,0,0,1.0,1.0,0,3.0,468.0,309.0,341.0,18.0,67.0,115.0,15.0,15.0,34.0,26.0,11.5,1.0,15.0
